95% Lower,95% Upper,Life expectancy at birth,Local Authority,Old Ward Code,Ward,Ward name,end year,gender,start year
78.5,82.9,80.7,"Westminster, City of",00BKGT,E05000647,Warwick,13,Male,2009
85.7,91.3,88.5,"Westminster, City of",00BKGT,E05000647,Warwick,13,Female,2009
78.8,83.5,81.1,"Westminster, City of",00BKGT,E05000647,Warwick,14,Male,2010
85.1,90.7,87.9,"Westminster, City of",00BKGT,E05000647,Warwick,14,Female,2010
73.2,77.3,75.3,"Westminster, City of",00BKGU,E05000648,Westbourne,2003,Male,1999
79.1,82.4,80.7,"Westminster, City of",00BKGU,E05000648,Westbourne,2003,Female,1999
72.7,76.7,74.7,"Westminster, City of",00BKGU,E05000648,Westbourne,2004,Male,2000
79.4,82.7,81.0,"Westminster, City of",00BKGU,E05000648,Westbourne,2004,Female,2000
72.3,76.6,74.5,"Westminster, City of",00BKGU,E05000648,Westbourne,2005,Male,2001
78.8,82.2,80.5,"Westminster, City of",00BKGU,E05000648,Westbourne,2005,Female,2001
70.6,74.4,72.5,"Westminster, City of",00BKGU,E05000648,Westbourne,06,Male,2002
76.5,79.8,78.2,"Westminster, City of",00BKGU,E05000648,Westbourne,06,Female,2002
71.2,74.9,73.1,"Westminster, City of",00BKGU,E05000648,Westbourne,07,Male,2003
77.1,80.2,78.6,"Westminster, City of",00BKGU,E05000648,Westbourne,07,Female,2003
72.4,76.2,74.3,"Westminster, City of",00BKGU,E05000648,Westbourne,08,Male,2004
77.8,81.0,79.4,"Westminster, City of",00BKGU,E05000648,Westbourne,08,Female,2004
73.1,76.9,75.0,"Westminster, City of",00BKGU,E05000648,Westbourne,09,Male,2005
78.3,81.4,79.9,"Westminster, City of",00BKGU,E05000648,Westbourne,09,Female,2005
73.6,77.2,75.4,"Westminster, City of",00BKGU,E05000648,Westbourne,10,Male,2006
79.0,82.0,80.5,"Westminster, City of",00BKGU,E05000648,Westbourne,10,Female,2006
72.9,76.4,74.7,"Westminster, City of",00BKGU,E05000648,Westbourne,11,Male,2007
79.8,82.8,81.3,"Westminster, City of",00BKGU,E05000648,Westbourne,11,Female,2007
73.6,77.1,75.3,"Westminster, City of",00BKGU,E05000648,Westbourne,12,Male,2008
79.8,82.6,81.2,"Westminster, City of",00BKGU,E05000648,Westbourne,12,Female,2008
73.4,76.8,75.1,"Westminster, City of",00BKGU,E05000648,Westbourne,13,Male,2009
80.2,83.0,81.6,"Westminster, City of",00BKGU,E05000648,Westbourne,13,Female,2009
73.7,76.8,75.3,"Westminster, City of",00BKGU,E05000648,Westbourne,14,Male,2010
79.3,82.1,80.7,"Westminster, City of",00BKGU,E05000648,Westbourne,14,Female,2010
75.7,79.6,77.6,"Westminster, City of",00BKGW,E05000649,West End,2003,Male,1999
82.6,87.2,84.9,"Westminster, City of",00BKGW,E05000649,West End,2003,Female,1999
75.1,79.3,77.2,"Westminster, City of",00BKGW,E05000649,West End,2004,Male,2000
82.3,87.3,84.8,"Westminster, City of",00BKGW,E05000649,West End,2004,Female,2000
76.4,80.7,78.6,"Westminster, City of",00BKGW,E05000649,West End,2005,Male,2001
82.2,87.1,84.6,"Westminster, City of",00BKGW,E05000649,West End,2005,Female,2001
79.3,83.7,81.5,"Westminster, City of",00BKGW,E05000649,West End,06,Male,2002
83.7,88.9,86.3,"Westminster, City of",00BKGW,E05000649,West End,06,Female,2002
80.3,86.4,83.4,"Westminster, City of",00BKGW,E05000649,West End,07,Male,2003
83.0,87.7,85.4,"Westminster, City of",00BKGW,E05000649,West End,07,Female,2003
80.7,87.9,84.3,"Westminster, City of",00BKGW,E05000649,West End,08,Male,2004
84.1,89.7,86.9,"Westminster, City of",00BKGW,E05000649,West End,08,Female,2004
81.6,89.0,85.3,"Westminster, City of",00BKGW,E05000649,West End,09,Male,2005
83.8,88.8,86.3,"Westminster, City of",00BKGW,E05000649,West End,09,Female,2005
80.9,87.0,83.9,"Westminster, City of",00BKGW,E05000649,West End,10,Male,2006
83.5,88.4,86.0,"Westminster, City of",00BKGW,E05000649,West End,10,Female,2006
80.5,85.7,83.1,"Westminster, City of",00BKGW,E05000649,West End,11,Male,2007
83.8,88.6,86.2,"Westminster, City of",00BKGW,E05000649,West End,11,Female,2007
79.6,84.2,81.9,"Westminster, City of",00BKGW,E05000649,West End,12,Male,2008
83.3,88.3,85.8,"Westminster, City of",00BKGW,E05000649,West End,12,Female,2008
80.1,84.1,82.1,"Westminster, City of",00BKGW,E05000649,West End,13,Male,2009
81.7,86.6,84.1,"Westminster, City of",00BKGW,E05000649,West End,13,Female,2009
79.6,83.8,81.7,"Westminster, City of",00BKGW,E05000649,West End,14,Male,2010
82.3,87.6,84.9,"Westminster, City of",00BKGW,E05000649,West End,14,Female,2010
77.6,81.8,79.7,City of London,00AA,E09000001,City of London,2003,Male,1999
83.4,91.7,87.6,City of London,00AA,E09000001,City of London,2003,Female,1999
77.8,82.1,80.0,City of London,00AA,E09000001,City of London,2004,Male,2000
84.0,91.0,87.5,City of London,00AA,E09000001,City of London,2004,Female,2000
79.1,84.8,82.0,City of London,00AA,E09000001,City of London,2005,Male,2001
84.0,90.3,87.2,City of London,00AA,E09000001,City of London,2005,Female,2001
79.3,84.3,81.8,City of London,00AA,E09000001,City of London,06,Male,2002
83.7,89.0,86.4,City of London,00AA,E09000001,City of London,06,Female,2002
79.0,83.8,81.4,City of London,00AA,E09000001,City of London,07,Male,2003
84.2,90.6,87.4,City of London,00AA,E09000001,City of London,07,Female,2003
79.4,84.7,82.0,City of London,00AA,E09000001,City of London,08,Male,2004
83.7,90.4,87.0,City of London,00AA,E09000001,City of London,08,Female,2004
79.8,85.1,82.5,City of London,00AA,E09000001,City of London,09,Male,2005
83.6,89.5,86.5,City of London,00AA,E09000001,City of London,09,Female,2005
79.9,84.2,82.1,City of London,00AA,E09000001,City of London,10,Male,2006
82.5,89.1,85.8,City of London,00AA,E09000001,City of London,10,Female,2006
80.1,84.4,82.3,City of London,00AA,E09000001,City of London,11,Male,2007
82.1,88.4,85.3,City of London,00AA,E09000001,City of London,11,Female,2007
80.0,85.7,82.8,City of London,00AA,E09000001,City of London,12,Male,2008
82.9,89.5,86.2,City of London,00AA,E09000001,City of London,12,Female,2008
81.3,87.3,84.3,City of London,00AA,E09000001,City of London,13,Male,2009
84.8,92.5,88.6,City of London,00AA,E09000001,City of London,13,Female,2009
82.7,90.4,86.5,City of London,00AA,E09000001,City of London,14,Male,2010
86.8,96.8,91.8,City of London,00AA,E09000001,City of London,14,Female,2010
74.0,74.8,74.4,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,2003,Male,1999
78.9,79.7,79.3,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,2003,Female,1999
74.5,75.3,74.9,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,2004,Male,2000
79.1,80.0,79.5,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,2004,Female,2000
74.7,75.5,75.1,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,2005,Male,2001
79.3,80.1,79.7,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,2005,Female,2001
74.7,75.6,75.2,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,06,Male,2002
79.0,79.9,79.5,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,06,Female,2002
75.1,75.9,75.5,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,07,Male,2003
79.3,80.2,79.7,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,07,Female,2003
75.3,76.2,75.8,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,08,Male,2004
79.7,80.6,80.2,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,08,Female,2004
75.5,76.4,75.9,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,09,Male,2005
80.0,80.8,80.4,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,09,Female,2005
75.9,76.8,76.3,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,10,Male,2006
80.3,81.2,80.7,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,10,Female,2006
76.3,77.2,76.7,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,11,Male,2007
80.8,81.7,81.2,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,11,Female,2007
76.5,77.4,76.9,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,12,Male,2008
80.9,81.8,81.4,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,12,Female,2008
76.9,77.8,77.4,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,13,Male,2009
81.4,82.3,81.9,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,13,Female,2009
77.2,78.1,77.6,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,14,Male,2010
81.7,82.5,82.1,Barking and Dagenham,00AB,E09000002,Barking and Dagenham,14,Female,2010
77.5,78.1,77.8,Barnet,00AC,E09000003,Barnet,2003,Male,1999
81.4,82.0,81.7,Barnet,00AC,E09000003,Barnet,2003,Female,1999
77.5,78.1,77.8,Barnet,00AC,E09000003,Barnet,2004,Male,2000
81.8,82.3,82.0,Barnet,00AC,E09000003,Barnet,2004,Female,2000
77.7,78.3,78.0,Barnet,00AC,E09000003,Barnet,2005,Male,2001
82.1,82.6,82.3,Barnet,00AC,E09000003,Barnet,2005,Female,2001
78.3,78.9,78.6,Barnet,00AC,E09000003,Barnet,06,Male,2002
82.6,83.1,82.8,Barnet,00AC,E09000003,Barnet,06,Female,2002
78.6,79.2,78.9,Barnet,00AC,E09000003,Barnet,07,Male,2003
82.9,83.4,83.1,Barnet,00AC,E09000003,Barnet,07,Female,2003
79.0,79.6,79.3,Barnet,00AC,E09000003,Barnet,08,Male,2004
83.2,83.8,83.5,Barnet,00AC,E09000003,Barnet,08,Female,2004
79.3,80.0,79.6,Barnet,00AC,E09000003,Barnet,09,Male,2005
83.4,84.0,83.7,Barnet,00AC,E09000003,Barnet,09,Female,2005
79.7,80.3,80.0,Barnet,00AC,E09000003,Barnet,10,Male,2006
83.6,84.2,83.9,Barnet,00AC,E09000003,Barnet,10,Female,2006
80.1,80.7,80.4,Barnet,00AC,E09000003,Barnet,11,Male,2007
83.8,84.4,84.1,Barnet,00AC,E09000003,Barnet,11,Female,2007
80.6,81.2,80.9,Barnet,00AC,E09000003,Barnet,12,Male,2008
84.1,84.6,84.3,Barnet,00AC,E09000003,Barnet,12,Female,2008
80.9,81.5,81.2,Barnet,00AC,E09000003,Barnet,13,Male,2009
84.3,84.8,84.6,Barnet,00AC,E09000003,Barnet,13,Female,2009
81.4,82.0,81.7,Barnet,00AC,E09000003,Barnet,14,Male,2010
84.5,85.0,84.8,Barnet,00AC,E09000003,Barnet,14,Female,2010
76.7,77.5,77.1,Bexley,00AD,E09000004,Bexley,2003,Male,1999
80.7,81.4,81.0,Bexley,00AD,E09000004,Bexley,2003,Female,1999
77.0,77.7,77.3,Bexley,00AD,E09000004,Bexley,2004,Male,2000
80.9,81.6,81.2,Bexley,00AD,E09000004,Bexley,2004,Female,2000
77.1,77.8,77.5,Bexley,00AD,E09000004,Bexley,2005,Male,2001
81.3,81.9,81.6,Bexley,00AD,E09000004,Bexley,2005,Female,2001
77.6,78.4,78.0,Bexley,00AD,E09000004,Bexley,06,Male,2002
81.7,82.3,82.0,Bexley,00AD,E09000004,Bexley,06,Female,2002
78.1,78.8,78.4,Bexley,00AD,E09000004,Bexley,07,Male,2003
81.9,82.6,82.2,Bexley,00AD,E09000004,Bexley,07,Female,2003
78.4,79.1,78.8,Bexley,00AD,E09000004,Bexley,08,Male,2004
82.3,83.0,82.7,Bexley,00AD,E09000004,Bexley,08,Female,2004
78.6,79.3,79.0,Bexley,00AD,E09000004,Bexley,09,Male,2005
82.6,83.4,83.0,Bexley,00AD,E09000004,Bexley,09,Female,2005
79.0,79.7,79.4,Bexley,00AD,E09000004,Bexley,10,Male,2006
82.9,83.6,83.2,Bexley,00AD,E09000004,Bexley,10,Female,2006
79.3,80.0,79.7,Bexley,00AD,E09000004,Bexley,11,Male,2007
83.2,84.0,83.6,Bexley,00AD,E09000004,Bexley,11,Female,2007
79.6,80.3,79.9,Bexley,00AD,E09000004,Bexley,12,Male,2008
83.6,84.3,83.9,Bexley,00AD,E09000004,Bexley,12,Female,2008
79.8,80.5,80.1,Bexley,00AD,E09000004,Bexley,13,Male,2009
83.8,84.5,84.1,Bexley,00AD,E09000004,Bexley,13,Female,2009
80.0,80.7,80.4,Bexley,00AD,E09000004,Bexley,14,Male,2010
84.0,84.7,84.4,Bexley,00AD,E09000004,Bexley,14,Female,2010
75.9,76.6,76.3,Brent,00AE,E09000005,Brent,2003,Male,1999
81.4,82.2,81.8,Brent,00AE,E09000005,Brent,2003,Female,1999
76.2,76.9,76.6,Brent,00AE,E09000005,Brent,2004,Male,2000
81.9,82.7,82.3,Brent,00AE,E09000005,Brent,2004,Female,2000
76.5,77.3,76.9,Brent,00AE,E09000005,Brent,2005,Male,2001
82.3,83.1,82.7,Brent,00AE,E09000005,Brent,2005,Female,2001
76.9,77.6,77.2,Brent,00AE,E09000005,Brent,06,Male,2002
82.3,83.0,82.7,Brent,00AE,E09000005,Brent,06,Female,2002
77.4,78.2,77.8,Brent,00AE,E09000005,Brent,07,Male,2003
82.7,83.5,83.1,Brent,00AE,E09000005,Brent,07,Female,2003
77.8,78.6,78.2,Brent,00AE,E09000005,Brent,08,Male,2004
83.0,83.8,83.4,Brent,00AE,E09000005,Brent,08,Female,2004
78.3,79.1,78.7,Brent,00AE,E09000005,Brent,09,Male,2005
83.1,83.9,83.5,Brent,00AE,E09000005,Brent,09,Female,2005
78.6,79.4,79.0,Brent,00AE,E09000005,Brent,10,Male,2006
83.4,84.1,83.7,Brent,00AE,E09000005,Brent,10,Female,2006
78.9,79.7,79.3,Brent,00AE,E09000005,Brent,11,Male,2007
83.7,84.5,84.1,Brent,00AE,E09000005,Brent,11,Female,2007
79.3,80.0,79.6,Brent,00AE,E09000005,Brent,12,Male,2008
83.8,84.5,84.1,Brent,00AE,E09000005,Brent,12,Female,2008
79.5,80.2,79.8,Brent,00AE,E09000005,Brent,13,Male,2009
84.1,84.9,84.5,Brent,00AE,E09000005,Brent,13,Female,2009
79.6,80.4,80.0,Brent,00AE,E09000005,Brent,14,Male,2010
84.5,85.3,84.9,Brent,00AE,E09000005,Brent,14,Female,2010
77.2,77.9,77.6,Bromley,00AF,E09000006,Bromley,2003,Male,1999
81.6,82.2,81.9,Bromley,00AF,E09000006,Bromley,2003,Female,1999
77.5,78.1,77.8,Bromley,00AF,E09000006,Bromley,2004,Male,2000
81.7,82.3,82.0,Bromley,00AF,E09000006,Bromley,2004,Female,2000
77.8,78.4,78.1,Bromley,00AF,E09000006,Bromley,2005,Male,2001
82.0,82.6,82.3,Bromley,00AF,E09000006,Bromley,2005,Female,2001
78.3,78.9,78.6,Bromley,00AF,E09000006,Bromley,06,Male,2002
82.5,83.1,82.8,Bromley,00AF,E09000006,Bromley,06,Female,2002
78.6,79.3,78.9,Bromley,00AF,E09000006,Bromley,07,Male,2003
82.7,83.2,83.0,Bromley,00AF,E09000006,Bromley,07,Female,2003
79.0,79.6,79.3,Bromley,00AF,E09000006,Bromley,08,Male,2004
83.1,83.7,83.4,Bromley,00AF,E09000006,Bromley,08,Female,2004
79.3,79.9,79.6,Bromley,00AF,E09000006,Bromley,09,Male,2005
83.4,84.0,83.7,Bromley,00AF,E09000006,Bromley,09,Female,2005
79.6,80.3,79.9,Bromley,00AF,E09000006,Bromley,10,Male,2006
83.6,84.2,83.9,Bromley,00AF,E09000006,Bromley,10,Female,2006
79.9,80.5,80.2,Bromley,00AF,E09000006,Bromley,11,Male,2007
83.8,84.4,84.1,Bromley,00AF,E09000006,Bromley,11,Female,2007
80.2,80.9,80.6,Bromley,00AF,E09000006,Bromley,12,Male,2008
84.0,84.6,84.3,Bromley,00AF,E09000006,Bromley,12,Female,2008
80.6,81.2,80.9,Bromley,00AF,E09000006,Bromley,13,Male,2009
84.4,85.0,84.7,Bromley,00AF,E09000006,Bromley,13,Female,2009
80.9,81.5,81.2,Bromley,00AF,E09000006,Bromley,14,Male,2010
84.4,85.0,84.7,Bromley,00AF,E09000006,Bromley,14,Female,2010
73.8,74.7,74.3,Camden,00AG,E09000007,Camden,2003,Male,1999
80.1,80.9,80.5,Camden,00AG,E09000007,Camden,2003,Female,1999
74.3,75.2,74.7,Camden,00AG,E09000007,Camden,2004,Male,2000
80.2,81.1,80.7,Camden,00AG,E09000007,Camden,2004,Female,2000
74.6,75.4,75.0,Camden,00AG,E09000007,Camden,2005,Male,2001
80.6,81.4,81.0,Camden,00AG,E09000007,Camden,2005,Female,2001
75.5,76.3,75.9,Camden,00AG,E09000007,Camden,06,Male,2002
81.2,82.1,81.7,Camden,00AG,E09000007,Camden,06,Female,2002
76.0,76.8,76.4,Camden,00AG,E09000007,Camden,07,Male,2003
81.6,82.5,82.1,Camden,00AG,E09000007,Camden,07,Female,2003
76.5,77.4,77.0,Camden,00AG,E09000007,Camden,08,Male,2004
82.1,83.0,82.5,Camden,00AG,E09000007,Camden,08,Female,2004
77.2,78.1,77.6,Camden,00AG,E09000007,Camden,09,Male,2005
82.9,83.8,83.4,Camden,00AG,E09000007,Camden,09,Female,2005
78.0,78.9,78.4,Camden,00AG,E09000007,Camden,10,Male,2006
83.3,84.3,83.8,Camden,00AG,E09000007,Camden,10,Female,2006
78.6,79.5,79.0,Camden,00AG,E09000007,Camden,11,Male,2007
83.9,84.9,84.4,Camden,00AG,E09000007,Camden,11,Female,2007
79.3,80.2,79.7,Camden,00AG,E09000007,Camden,12,Male,2008
84.6,85.6,85.1,Camden,00AG,E09000007,Camden,12,Female,2008
79.9,80.9,80.4,Camden,00AG,E09000007,Camden,13,Male,2009
85.1,86.1,85.6,Camden,00AG,E09000007,Camden,13,Female,2009
80.6,81.6,81.1,Camden,00AG,E09000007,Camden,14,Male,2010
85.5,86.5,86.0,Camden,00AG,E09000007,Camden,14,Female,2010
76.3,76.9,76.6,Croydon,00AH,E09000008,Croydon,2003,Male,1999
80.1,80.7,80.4,Croydon,00AH,E09000008,Croydon,2003,Female,1999
76.5,77.2,76.8,Croydon,00AH,E09000008,Croydon,2004,Male,2000
80.3,80.9,80.6,Croydon,00AH,E09000008,Croydon,2004,Female,2000
76.8,77.5,77.1,Croydon,00AH,E09000008,Croydon,2005,Male,2001
80.5,81.1,80.8,Croydon,00AH,E09000008,Croydon,2005,Female,2001
76.8,77.5,77.2,Croydon,00AH,E09000008,Croydon,06,Male,2002
80.7,81.3,81.0,Croydon,00AH,E09000008,Croydon,06,Female,2002
77.2,77.9,77.5,Croydon,00AH,E09000008,Croydon,07,Male,2003
81.2,81.8,81.5,Croydon,00AH,E09000008,Croydon,07,Female,2003
77.7,78.4,78.0,Croydon,00AH,E09000008,Croydon,08,Male,2004
81.5,82.1,81.8,Croydon,00AH,E09000008,Croydon,08,Female,2004
78.1,78.8,78.5,Croydon,00AH,E09000008,Croydon,09,Male,2005
81.9,82.5,82.2,Croydon,00AH,E09000008,Croydon,09,Female,2005
78.3,79.0,78.6,Croydon,00AH,E09000008,Croydon,10,Male,2006
82.2,82.8,82.5,Croydon,00AH,E09000008,Croydon,10,Female,2006
78.7,79.4,79.0,Croydon,00AH,E09000008,Croydon,11,Male,2007
82.6,83.2,82.9,Croydon,00AH,E09000008,Croydon,11,Female,2007
78.9,79.6,79.2,Croydon,00AH,E09000008,Croydon,12,Male,2008
82.6,83.2,82.9,Croydon,00AH,E09000008,Croydon,12,Female,2008
79.3,79.9,79.6,Croydon,00AH,E09000008,Croydon,13,Male,2009
82.9,83.5,83.2,Croydon,00AH,E09000008,Croydon,13,Female,2009
79.5,80.2,79.8,Croydon,00AH,E09000008,Croydon,14,Male,2010
83.1,83.7,83.4,Croydon,00AH,E09000008,Croydon,14,Female,2010
75.6,76.3,75.9,Ealing,00AJ,E09000009,Ealing,2003,Male,1999
80.5,81.2,80.9,Ealing,00AJ,E09000009,Ealing,2003,Female,1999
75.9,76.6,76.3,Ealing,00AJ,E09000009,Ealing,2004,Male,2000
80.9,81.5,81.2,Ealing,00AJ,E09000009,Ealing,2004,Female,2000
76.3,77.0,76.7,Ealing,00AJ,E09000009,Ealing,2005,Male,2001
81.3,81.9,81.6,Ealing,00AJ,E09000009,Ealing,2005,Female,2001
76.6,77.3,76.9,Ealing,00AJ,E09000009,Ealing,06,Male,2002
81.5,82.1,81.8,Ealing,00AJ,E09000009,Ealing,06,Female,2002
77.1,77.8,77.4,Ealing,00AJ,E09000009,Ealing,07,Male,2003
81.9,82.6,82.3,Ealing,00AJ,E09000009,Ealing,07,Female,2003
77.7,78.4,78.1,Ealing,00AJ,E09000009,Ealing,08,Male,2004
82.2,82.9,82.5,Ealing,00AJ,E09000009,Ealing,08,Female,2004
77.9,78.6,78.3,Ealing,00AJ,E09000009,Ealing,09,Male,2005
82.6,83.3,83.0,Ealing,00AJ,E09000009,Ealing,09,Female,2005
78.1,78.8,78.4,Ealing,00AJ,E09000009,Ealing,10,Male,2006
83.0,83.7,83.3,Ealing,00AJ,E09000009,Ealing,10,Female,2006
78.4,79.1,78.7,Ealing,00AJ,E09000009,Ealing,11,Male,2007
83.2,83.9,83.6,Ealing,00AJ,E09000009,Ealing,11,Female,2007
78.6,79.3,79.0,Ealing,00AJ,E09000009,Ealing,12,Male,2008
83.4,84.0,83.7,Ealing,00AJ,E09000009,Ealing,12,Female,2008
79.0,79.7,79.3,Ealing,00AJ,E09000009,Ealing,13,Male,2009
83.7,84.4,84.0,Ealing,00AJ,E09000009,Ealing,13,Female,2009
79.5,80.2,79.9,Ealing,00AJ,E09000009,Ealing,14,Male,2010
83.8,84.5,84.2,Ealing,00AJ,E09000009,Ealing,14,Female,2010
76.1,76.8,76.5,Enfield,00AK,E09000010,Enfield,2003,Male,1999
80.4,81.0,80.7,Enfield,00AK,E09000010,Enfield,2003,Female,1999
76.4,77.1,76.7,Enfield,00AK,E09000010,Enfield,2004,Male,2000
80.7,81.3,81.0,Enfield,00AK,E09000010,Enfield,2004,Female,2000
76.6,77.3,77.0,Enfield,00AK,E09000010,Enfield,2005,Male,2001
80.9,81.5,81.2,Enfield,00AK,E09000010,Enfield,2005,Female,2001
76.9,77.6,77.2,Enfield,00AK,E09000010,Enfield,06,Male,2002
81.1,81.8,81.5,Enfield,00AK,E09000010,Enfield,06,Female,2002
77.2,77.9,77.6,Enfield,00AK,E09000010,Enfield,07,Male,2003
81.5,82.1,81.8,Enfield,00AK,E09000010,Enfield,07,Female,2003
77.8,78.5,78.1,Enfield,00AK,E09000010,Enfield,08,Male,2004
81.8,82.5,82.2,Enfield,00AK,E09000010,Enfield,08,Female,2004
78.1,78.8,78.5,Enfield,00AK,E09000010,Enfield,09,Male,2005
82.2,82.9,82.5,Enfield,00AK,E09000010,Enfield,09,Female,2005
78.5,79.2,78.9,Enfield,00AK,E09000010,Enfield,10,Male,2006
82.5,83.2,82.8,Enfield,00AK,E09000010,Enfield,10,Female,2006
79.0,79.7,79.4,Enfield,00AK,E09000010,Enfield,11,Male,2007
83.1,83.7,83.4,Enfield,00AK,E09000010,Enfield,11,Female,2007
79.5,80.1,79.8,Enfield,00AK,E09000010,Enfield,12,Male,2008
83.2,83.8,83.5,Enfield,00AK,E09000010,Enfield,12,Female,2008
79.8,80.5,80.1,Enfield,00AK,E09000010,Enfield,13,Male,2009
83.6,84.2,83.9,Enfield,00AK,E09000010,Enfield,13,Female,2009
80.1,80.8,80.5,Enfield,00AK,E09000010,Enfield,14,Male,2010
83.8,84.5,84.2,Enfield,00AK,E09000010,Enfield,14,Female,2010
73.9,74.6,74.3,Greenwich,00AL,E09000011,Greenwich,2003,Male,1999
79.6,80.4,80.0,Greenwich,00AL,E09000011,Greenwich,2003,Female,1999
74.1,74.9,74.5,Greenwich,00AL,E09000011,Greenwich,2004,Male,2000
79.8,80.5,80.1,Greenwich,00AL,E09000011,Greenwich,2004,Female,2000
74.2,74.9,74.6,Greenwich,00AL,E09000011,Greenwich,2005,Male,2001
79.9,80.7,80.3,Greenwich,00AL,E09000011,Greenwich,2005,Female,2001
74.4,75.1,74.8,Greenwich,00AL,E09000011,Greenwich,06,Male,2002
80.1,80.9,80.5,Greenwich,00AL,E09000011,Greenwich,06,Female,2002
74.6,75.4,75.0,Greenwich,00AL,E09000011,Greenwich,07,Male,2003
80.3,81.0,80.7,Greenwich,00AL,E09000011,Greenwich,07,Female,2003
75.1,75.8,75.4,Greenwich,00AL,E09000011,Greenwich,08,Male,2004
80.6,81.4,81.0,Greenwich,00AL,E09000011,Greenwich,08,Female,2004
75.3,76.1,75.7,Greenwich,00AL,E09000011,Greenwich,09,Male,2005
81.1,81.8,81.4,Greenwich,00AL,E09000011,Greenwich,09,Female,2005
76.1,76.8,76.4,Greenwich,00AL,E09000011,Greenwich,10,Male,2006
81.2,81.9,81.6,Greenwich,00AL,E09000011,Greenwich,10,Female,2006
76.7,77.4,77.1,Greenwich,00AL,E09000011,Greenwich,11,Male,2007
81.5,82.3,81.9,Greenwich,00AL,E09000011,Greenwich,11,Female,2007
77.3,78.1,77.7,Greenwich,00AL,E09000011,Greenwich,12,Male,2008
81.7,82.4,82.0,Greenwich,00AL,E09000011,Greenwich,12,Female,2008
77.9,78.6,78.2,Greenwich,00AL,E09000011,Greenwich,13,Male,2009
